id,airport_ref,airport_ident,length_ft,width_ft,surface,le_ident,le_latitude_deg,le_longitude_deg,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
233033,5802,SAOU,9678,98,ASP,18,-33.26,-66.3546,186.7,,36,-33.2864,-66.3583,2330,6.7,
235483,4635,MDLR,9676,148,ASP,11,18.4523,-68.9257,97,,29,18.4491,-68.898,217,277,
237976,2600,ENTO,9675,148,ASP,18,59.2001,10.2583,179,1231,36,59.1732,10.2589,255,359,1231
256710,31830,LLHB,9657,112,ASP,10R,31.2324,34.649,105,,28L,31.2254,34.6788,722,285,
237060,4341,LIME,9636,148,ASP,10,45.6712,9.68906,105,312,28,45.6643,9.73262,754,285,427
236888,5201,OITM,9614,98,ASP,8,37.3469,46.1114,85,1148,26,37.3492,46.1444,4310,265,1509
235036,1928,CYUL,9600,200,ASP,06R,45.4577,-73.7414,41.3,,24L,45.477,-73.716,117,221.3,
245822,3704,KMRB,9600,150,ASP,8,39.3984,-77.9977,71,400,26,39.4055,-77.9716,547,251,1400
242040,3876,KSFB,9600,150,ASP,09L,28.7817,-81.256,90,1000,27R,28.7818,-81.226,36,270,600
239305,4520,LTAP,9600,148,ASP,5,40.8217,35.5079,54.6,,23,40.837,35.5361,1741,234.6,
241555,3887,KSLC,9596,150,ASP,17,40.7989,-111.962,180,,35,40.7726,-111.962,4224,360,324
234881,1985,CYYR,9580,200,ASP,16,53.3339,-60.4364,132.9,,34,53.3161,-60.4044,149,312.9,
236899,5159,OIGG,9571,148,ASP,9,37.3264,49.5891,93.8,1973,27,37.3247,49.622,-40,273.8,
232901,2952,FNUB,9570,148,ASP,10,-14.9251,13.5614,87,,28,-14.9244,13.5887,5774,267,
237011,4344,LIMJ,9564,148,ASP,10,44.4154,8.82419,105,,28,44.4085,8.85958,12,285,528
238515,26409,UWOR,9550,150,ASP,7,51.0695,58.5754,76.7,,25,51.0755,58.6158,869,256.7,
237610,3100,GMAA,9547,148,ASP,10,30.3831,-9.56137,97.5,,28,30.3796,-9.53122,85,277.5,
239077,5302,OSAP,9547,148,ASP,9,36.1823,37.2084,97.3,,27,36.179,37.2403,1257,277.3,
235553,2357,HE14,9530,131,ASP,15,23.9888,35.4554,151,,33,23.9659,35.4692,,331,
236641,26461,VASU,9530,100,ASP,4,21.1104,72.7382,43,,22,21.1177,72.7454,,223,
239193,6371,UT1A,9525,145,ASP,8,40.1184,70.6425,80,,26,40.123,70.6761,,260,
236879,5180,OIMB,9521,148,ASP,10,32.8965,59.2697,98.7,820,28,32.8925,59.3003,4952,278.7,
235757,2307,EFHK,9518,197,ASP,15,60.3303,24.9645,154.1,,33,60.3071,24.9883,146,334.1,
239222,2136,DTTF,9514,148,ASP,5,34.4135,8.81076,48.5,,23,34.4307,8.83427,1060,228.5,
235275,2901,FMCH,9514,148,ASP,2,-11.5466,43.2696,10,,20,-11.5207,43.2741,79,190,
238936,4011,LEGR,9514,148,ASP,9,37.1886,-3.79369,89.5,,27,37.1889,-3.76103,1860,269.5,
235944,4221,LFRS,9514,148,ASP,3,47.1416,-1.61954,28,,21,47.1648,-1.6019,86,208,694
237740,4707,MMDO,9514,148,ASP,3,24.1139,-104.537,38,,21,24.1345,-104.519,6104,218,
237404,6424,UADD,9514,148,ASP,13,42.8631,71.2916,137,,31,42.844,71.3158,2181,317,722
236544,26839,WIMK,9514,148,ASP,5,3.54907,98.6622,46.7,910,23,3.56704,98.6812,84,226.7,
245311,3396,KBDL,9510,200,ASP,6,41.932,-72.6966,44,,24,41.9507,-72.6721,161,224,
237783,4716,MMIO,9506,148,ASP,17,25.5515,-100.928,180.3,,35,25.5253,-100.929,4778,0.3,
241262,3717,KMYR,9503,150,ASP,18,33.6925,-78.9315,168,,36,33.667,-78.9251,21,348,
245652,3435,KBWI,9501,150,ASP,15R,39.1854,-76.682,144.2,,33L,39.1642,-76.6624,129,324.2,
243111,3663,KMAF,9501,150,ASP,16R,31.9594,-102.206,175,,34L,31.9334,-102.203,2850,355,
245275,3708,KMSO,9501,150,ASP,11,46.9248,-114.107,130,,29,46.9079,-114.078,3205,310,
235568,2364,HE23,9500,69,ASP,16,24.428,32.9508,159.2,,34,24.4036,32.9609,,339.2,
240449,3668,KMCI,9500,150,ASP,9,39.2909,-94.7266,96.1,,27,39.2881,-94.6932,1026,276.1,
244469,3771,KPHL,9500,150,ASP,09L,39.8687,-75.2557,75.5,,27R,39.8752,-75.2229,11,255.5,
244057,3899,KSRQ,9500,150,ASP,14,27.4046,-82.5656,134,1350,32,27.3863,-82.5447,28,314,1147
327692,32193,DAAS,9498,148,ASP,9,,,,,27,,,,,
234859,1970,CYXY,9497,150,ASP,14R,60.7217,-135.077,158,850,32L,60.6976,-135.057,2305,338,1400
239584,2401,EGCN,9495,197,ASP,2,53.4624,-1.01115,18,714,20,53.4871,-0.997739,26,198,281
239595,2450,EGNX,9491,148,ASP,9,52.8306,-1.34957,88,590,27,52.8314,-1.30667,282,268,426
246246,5312,OYAT,9482,164,ASP,13,14.5604,46.8168,135.1,,31,14.5419,46.8358,3735,315.1,
233674,26532,VGSY,9478,150,ASP,11,24.9683,91.8536,113,1020,29,24.9581,91.88,50,293,
235607,3189,HEGS,9473,145,ASP,12,30.8297,30.1799,124,,30,30.8151,30.205,,304,
232821,2076,DAUB,9469,148,ASP,13,34.8017,5.72615,130,,31,34.7851,5.75047,236,310,
235606,3189,HEGS,9460,145,ASP,11,30.8222,30.1761,113,,29,30.8122,30.2039,,293,
239092,5307,OSPR,9449,148,ASP,8,34.556,38.3013,83,,26,34.5587,38.3325,1270,263,
238000,6403,TNCB,9449,148,ASP,10,12.1314,-68.2818,91.7,,28,12.1306,-68.2553,20,271.7,
239045,2660,ESKN,9442,148,ASP,8,58.7867,16.8804,83.1,419,26,58.7898,16.9298,127,263.1,
237691,4693,MMCB,9439,148,ASP,2,18.8237,-99.2684,31,,20,18.8459,-99.2542,4277,211,260
232855,2058,DAAY,9436,100,ASP,17,33.5349,-0.241903,160,,35,33.5105,-0.231314,,340,
236333,4277,LGPZ,9419,148,ASP,07L,38.9206,20.75,68,,25R,38.9303,20.7806,11,248,492
236762,26434,VABB,9419,148,ASP,14,19.0985,72.8573,134.2,1238,32,19.0801,72.8772,26,314.2,853
239227,2131,DTKA,9416,148,ASP,9,36.9812,8.85919,93,,27,36.9798,8.89142,230,273,
315120,315119,YBWW,9416,148,ASP,12,-27.5487,151.785,133,,30,-27.5663,151.806,1509,313,
245108,19984,KGUC,9400,150,ASP,6,38.5324,-106.945,73.5,,24,38.5397,-106.914,7680,253.5,
232997,5792,SANL,9383,98,ASP,3,-29.3929,-66.8028,28,,21,-29.3703,-66.7888,1391,208,
235501,6066,SEMT,9383,148,ASP,5,-0.953331,-80.6894,55.8,,23,-0.938825,-80.6682,48,235.8,
257440,31118,UTKF,9383,164,ASP,18,40.3719,71.7461,184,,36,40.3456,71.7439,,4,
236649,26610,VOCL,9383,150,ASP,10,11.1393,75.9424,101,,28,11.1344,75.9682,325,281,
239105,4498,LSMP,9376,130,ASP,5,46.8347,6.90106,48.4,1365,23,46.8517,6.92907,1456,228.4,1357
237971,2602,ENZV,9369,197,ASP,18,58.895,5.63729,179.1,492,36,58.8694,5.63805,29,359.1,492
242152,3685,KMIA,9354,150,ASP,12,25.7993,-80.3023,119,,30,25.7866,-80.2775,8,299,939
237552,27210,ZMKD,9352,160,ASP,16,47.9656,91.6199,157.3,,34,47.9419,91.6346,4914,337.3,
235266,2882,FKKD,9350,148,ASP,12,4.01187,9.70804,117,,30,4.00024,9.73098,14,297,
238941,4005,LEBZ,9350,197,ASP,13,38.8988,-6.83462,126,,31,38.8838,-6.80789,609,306,
237801,4689,MMAL,9350,108,ASP,2,26.3228,-99.5496,29.9,,20,26.3451,-99.5353,676,209.9,
232961,5778,SADM,9350,131,ASP,2,-34.6888,-58.6464,13,2460,20,-34.6638,-58.6391,82,193,2172
246112,6259,SVBM,9350,147,ASP,9,10.0403,-69.3718,81,,27,10.0444,-69.3459,2001,261,1541
238219,5247,OPBW,9345,98,ASP,8,29.3456,71.7036,78.9,,26,29.3506,71.7324,391,258.9,
235406,4844,MUMG,9334,148,ASP,10,22.9707,-82.2886,93.2,,28,22.9692,-82.2609,,273.2,1204
239216,2133,DTTA,9318,148,ASP,11,36.8543,10.2177,112.5,,29,36.8444,10.2472,11,292.5,657
233680,26533,VGTJ,9315,98,ASP,17,23.7911,90.379,164.4,1785,35,23.7664,90.3864,,344.4,1005
340164,21065,KSGU,9300,150,ASP,1,37.0246,-113.517,23,,19,37.0481,-113.504,2884,203,
246039,26417,UT1N,9299,144,ASP,16,38.8141,65.7702,163.9,,34,38.7896,65.7793,,343.9,430
235318,6166,SKTI,9280,96,ASP,4,4.23434,-74.657,34.3,,22,4.25526,-74.6428,,214.3,
236181,2718,ETAR,9278,148,ASP,9,49.4361,7.58092,86.8,,27,49.4377,7.6197,782,266.8,
235884,4202,LFQQ,9268,148,ASP,8,50.5629,3.08301,78,,26,50.5685,3.12223,132,258,918
238608,6454,UHBB,9256,148,ASP,18,50.4378,127.408,168.3,,36,50.413,127.417,638,348.3,
237604,3106,GMFM,9252,164,ASP,9,33.8722,-5.52543,83,495,27,33.875,-5.495,1890,263,
242323,3684,KMHT,9250,150,ASP,17,42.9418,-71.4396,157,336,35,42.9185,-71.4258,265,337,850
246249,26977,OY74,9250,144,ASP,7,13.1708,44.7527,72.1,,25,13.1786,44.7775,,252.1,
242342,3961,KNYL,9239,150,ASP,03R,32.6487,-114.613,44.1,,21L,32.667,-114.592,208,224.1,
237963,2575,ENEV,9236,148,ASP,17,68.5039,16.6767,177.6,302,35,68.4787,16.6796,80,357.6,214
236778,26555,VIDP,9229,150,ASP,9,28.5705,77.088,91.5,,27,28.5698,77.117,750,271.5,499
236610,26539,VIAM,9224,150,ASP,12L,30.3783,76.8023,122,,30R,30.365,76.8272,,302,
238165,6221,SPJJ,9220,148,ASP,13,-11.7753,-75.4836,128,,31,-11.7909,-75.4632,10900,308,
236105,115,BGSF,9219,197,ASP,9,67.0056,-50.7431,61.6,,27,67.0176,-50.6864,165,241.6,
243596,3524,KFAT,9217,150,ASP,11L,36.7835,-119.729,125.4,,29R,36.7688,-119.704,333,305.4,312
245358,19257,KAIA,9202,150,ASP,12,42.06,-102.819,134.3,,30,42.0424,-102.794,3923,314.3,
234534,1984,CYYQ,9200,160,ASP,15,58.7457,-94.0777,152.6,,33,58.7233,-94.0554,63,332.6,
236693,26547,VIBT,9200,150,ASP,13,30.2784,74.7447,130.7,,31,30.2619,74.7668,,310.7,
237809,26869,WMKD,9200,150,ASP,18,3.78832,103.21,183,,36,3.763,103.208,58,3,
237094,5292,ORER,9197,95,ASP,15,36.2487,43.9558,152,,33,36.2265,43.9706,1310,332,
237017,4332,LIEE,9196,148,ASP,14,39.2608,9.04347,138,,32,39.2421,9.06511,4,318,
237914,2105,DNAK,9195,148,ASP,3,7.23523,5.29579,24,,21,7.25834,5.30621,1100,204,
237264,3217,HKWJ,9193,104,ASP,15,1.74374,40.0846,146.4,,33,1.72273,40.0986,770,326.4,
236846,5199,OITK,9190,98,ASP,15,38.4391,44.9673,157,,33,38.4158,44.9799,3981,337,
239096,6351,OS69,9190,98,ASP,15,33.0898,36.5334,149.9,,33,33.068,36.5484,,329.9,
239083,6345,OS63,9189,97,ASP,06R,33.2788,36.4459,62.8,,24L,33.2901,36.4725,,242.8,
235740,2326,EFKU,9186,197,ASP,15,63.0181,27.7876,157.1,,33,62.9949,27.8091,316,337.2,
238278,2608,EPGD,9186,147,ASP,11,54.3811,18.452,113,,29,54.3713,18.4917,489,293,
239008,2669,ESMS,9186,148,ASP,17,55.5481,13.3738,173.4,,35,55.5231,13.3789,236,353.4,
235108,2996,FTTC,9186,98,ASP,9,13.848,20.8303,92.6,,27,13.8469,20.8562,1789,272.6,
235110,2998,FTTJ,9186,148,ASP,5,12.1249,15.0247,46,,23,12.1425,15.0432,967,226,
235107,2999,FTTY,9186,148,ASP,6,17.9104,19.0998,58,,24,17.9237,19.1223,771,238,
238948,4013,LEIB,9186,148,ASP,6,38.8669,1.35887,62.1,,24,38.8787,1.38738,16,242.1,
237036,4354,LIPE,9186,150,ASP,12,44.5411,11.2729,117,1007,30,44.5298,11.3044,120,297,1188
298622,4762,MMUN,9186,148,ASP,12L,21.0547,-86.8814,123.6,,30R,21.0407,-86.859,18,303.6,
237205,5564,RJFF,9186,197,ASP,16,33.5969,130.443,150.2,,34,33.575,130.458,32,330.2,
233048,5789,SANC,9186,98,ASP,1,-28.6078,-65.7546,11.9,,19,-28.5833,-65.7487,1522,191.9,
233992,5867,SBBE,9186,148,ASP,6,,,,,24,,,,,
238148,6205,SPCL,9186,148,ASP,2,-8.38984,-74.5787,20,,20,-8.36604,-74.5699,513,200,
238136,6214,SPHO,9186,148,ASP,2,-13.1665,-74.2094,22.6,,20,-13.1431,-74.1995,8994,202.6,
246130,6255,SVBC,9186,131,ASP,2,10.0974,-64.6914,13,,20,10.1195,-64.6864,20,193,980
246134,6292,SVJC,9186,148,ASP,9,11.7797,-70.1643,85,,27,11.7819,-70.1387,75,265,
327694,317982,VEDG,9186,138,ASP,16,,,,,34,,,,,
237549,27206,ZMBH,9186,114,ASP,16,46.1748,100.697,156.7,,34,46.1519,100.711,6050,336.7,
236838,5150,OICI,9183,148,ASP,14,33.5966,46.3955,142,,32,33.5767,46.4141,4396,322,
238531,26373,USHH,9180,141,ASP,6,61.0253,69.061,75.4,,24,61.0317,69.1111,139,255.4,
239075,5306,OSLK,9175,148,ASP,17,35.4139,35.9475,177,,35,35.3887,35.9494,128,357,590
235666,3159,HAAM,9170,153,ASP,3,6.02869,37.5837,32,,21,6.05009,37.5972,3883,212,
237005,4379,LIRP,9160,141,ASP,04L,43.6738,10.3807,37,979,22R,43.694,10.4015,6,217,
236908,5182,OIMJ,9157,148,ASP,7,36.4209,55.0901,71.1,,25,36.429,55.1196,4219,251.1,
235242,6009,SCCI,9154,148,ASP,7,-53.0012,-70.8753,88.8,,25,-53.0006,-70.8338,112,268.8,
235519,6056,SEGU,9154,151,ASP,3,-2.16827,-79.8899,30.6,338,21,-2.14657,-79.8772,14,210.6,810
238518,26377,USRR,9154,148,ASP,7,61.3436,73.3758,89.7,,25,61.3438,73.4279,194,269.7,
237961,2587,ENNA,9147,148,ASP,16,70.0812,24.9706,175.5,302,34,70.0564,24.9764,25,355.5,302
233693,6183,SLET,9144,124,ASP,15,-17.8014,-63.1793,143.7,,33,-17.8218,-63.1637,1359,323.7,
239434,2511,EGYM,9140,200,ASP,6,52.6412,0.533536,55.4,,24,52.6553,0.567403,57,235.4,
232875,6445,UDYE,9134,132,ASP,3,40.1115,44.4563,32.8,,21,40.1327,44.4737,2955,212.8,1650
233694,6186,SLPO,9130,98,ASP,6,-19.5501,-65.7347,56,,24,-19.5361,-65.7127,,236,
235601,3184,HECW,9125,147,ASP,10,30.1182,30.9084,106.5,,28,30.1112,30.9362,,286.5,
239418,2385,EGAA,9121,148,ASP,7,54.6523,-6.23524,65,,25,54.6628,-6.19618,268,245,
237024,4368,LIPZ,9121,148,ASP,04L,45.4952,12.3356,42,308,22R,45.5137,12.3594,7,222,
239091,6349,OS67,9120,148,ASP,6,33.4712,36.2105,60,,24,33.4838,36.2363,2346,240,
237923,2520,EHGR,9118,148,ASP,10,51.5695,4.91198,100,427,28,51.5652,4.95145,38,280,331
238328,4452,LPMA,9110,148,ASP,5,32.689,-16.7848,44.7,480,23,32.7068,-16.764,192,224.7,490
236953,4411,LLBG,9094,148,ASP,3,32.0042,34.8912,29,,21,32.0181,34.9002,134,209,
239452,2472,EGQS,9091,150,ASP,5,57.698,-3.35342,43.7,,23,57.716,-3.32131,24,223.7,305
234795,1990,CYYZ,9088,200,ASP,15R,43.6858,-79.6517,137,588,33L,43.6675,-79.6283,544,317,588
233046,5804,SARE,9088,148,ASP,3,-27.4617,-59.0611,20.9,,21,-27.4383,-59.0511,174,200.9,
238198,5275,OPRS,9085,164,ASP,09R,34.0803,71.9564,92,,27L,34.0787,71.9863,1050,272,
235589,2372,HE32,9084,131,ASP,14,30.9752,31.422,139,,32,30.9565,31.4412,,319,
235585,2370,HE30,9078,134,ASP,16,29.5666,30.8926,163,510,34,29.5428,30.901,,343,655
235674,3164,HAGN,9072,145,ASP,17,12.5322,37.4318,170,,35,12.5076,37.4363,6270,350,
245938,3776,KPIH,9060,150,ASP,3,42.9017,-112.601,45,,21,42.9193,-112.577,4448,225,
234361,5957,SBPL,9055,148,ASP,13,,,,,31,,,,,
235626,2382,HE42,9054,114,ASP,16,30.5911,31.1258,166,,34,30.5669,31.1325,,346,330
239596,2504,EGXT,9052,200,ASP,7,52.6095,-0.4955,74,,25,52.6167,-0.456667,244,254,
237948,2601,ENVA,9052,148,ASP,9,63.4577,10.8894,90.2,830,27,63.4576,10.9465,56,270.2,459
236363,4253,LGBL,9052,148,ASP,8,39.2176,22.7787,81,,26,39.2213,22.8103,19,261,
235590,2372,HE32,9047,131,ASP,17,30.9814,31.4332,165,,35,30.9574,31.4408,,345,
238191,5264,OPMT,9046,98,ASP,18,30.2157,71.4199,183.3,,36,30.1909,71.4183,402,3.3,
239295,4510,LTAD,9045,138,ASP,11L,39.9569,32.6712,113,492,29R,39.9475,32.6992,2653,293,
236689,26569,VILH,9040,150,ASP,07L,34.1313,77.5326,68.5,,25R,34.1404,77.5604,,248.5,940
236624,26542,VIAX,9039,148,ASP,13,31.4422,75.7482,133,,31,31.4253,75.7694,,313,
232811,2069,DAOL,9037,140,ASP,8,35.5394,-0.546958,75.6,,26,35.5455,-0.517586,367,255.6,
237818,26812,WBGS,9036,148,ASP,13,2.26965,111.976,130.3,,31,2.25356,111.995,116,310.3,
239505,2437,EGMH,9029,200,ASP,10,51.3446,1.32683,101.2,,28,51.3397,1.36556,172,281.2,
234110,5888,SBCO,9026,148,ASP,12,,,,,30,,,,,
241950,3512,KELP,9025,150,ASP,08R,31.8022,-106.392,93.3,,26L,31.8008,-106.363,3958,273.3,
242681,3462,KCOF,9023,200,ASP,3,28.2211,-80.615,20,,21,28.2445,-80.6055,8,200,
238362,67,AYPY,9022,148,ASP,14L,-9.43087,147.214,148.4,,32R,-9.4521,147.227,128,328.4,
338064,338063,BZ-0008,9022,197,ASP,8,16.6822,-88.3605,76,355,26,16.6878,-88.3374,49,256,315
238831,2826,FAPN,9022,98,ASP,5,-25.3437,27.1653,37,,23,-25.324,27.1818,3412,217,
232868,3972,LATI,9022,148,ASP,17,41.427,19.7189,174,,35,41.4025,19.7222,126,354,
233582,4436,LOXZ,9022,197,ASP,08R,47.2007,14.7265,81,492,26L,47.2048,14.762,2220,261,492
239257,4512,LTAF,9022,148,ASP,5,36.9748,35.268,54,,23,36.9895,35.2928,65,234,
239310,4555,LTCI,9022,148,ASP,3,38.4584,43.3227,38,,21,38.478,43.3419,5474,218,
237788,4755,MMTC,9022,148,ASP,13,25.572,-103.415,136,,31,25.5542,-103.395,3688,316,
235375,4806,MRLB,9022,148,ASP,7,10.5891,-85.5563,70,,25,10.5975,-85.5325,269,250,
238967,3240,HSDZ,9020,148,ASP,17,11.797,34.3347,170,,35,11.7748,34.3386,1580,350,
242412,3597,KHUF,9020,150,ASP,5,39.4405,-87.3232,47,,23,39.4573,-87.2997,583,227,
236497,26858,WIPT,9020,148,ASP,15,-0.775647,100.276,155,,33,-0.798186,100.286,16,335,
237257,3354,OJ40,9015,148,ASP,8,31.8157,36.7658,80,,26,31.82,36.7943,,260,
239379,2501,EGXH,9012,200,ASP,9,52.341,0.753111,81,,27,52.3447,0.792906,159,261,
245780,20337,KLGU,9010,100,ASP,17,41.8058,-111.848,182.7,,35,41.7809,-111.849,4457,2.7,
245346,3681,KMGM,9010,150,ASP,10,32.3024,-86.41,96,,28,32.2998,-86.381,195,276,
245253,3763,KPAE,9010,150,ASP,16R,47.9213,-122.286,179,,34L,47.8966,-122.285,579,359,
236768,26521,VETZ,9010,150,ASP,5,26.7003,92.7751,44,,23,26.718,92.7944,,224,
236782,26504,VEIM,9009,148,ASP,4,24.7498,93.889,34.6,,22,24.7701,93.9044,2540,214.6,
242810,3527,KGPI,9007,150,ASP,2,48.2988,-114.268,35,,20,48.3191,-114.247,2976,215,
242242,5442,PHDH,9007,75,ASP,8,21.5797,-158.211,91,1993,26,21.5793,-158.184,15,271,1995
237331,5642,RKPK,9007,150,ASP,18L,35.1941,128.937,174,,36R,35.1695,128.941,8,354,
234805,1893,CYRQ,9006,150,ASP,5,46.3457,-72.6856,31.4,,23,46.3598,-72.6732,199,211.4,
239480,2404,EGHQ,9006,285,ASP,12,50.447,-5.01203,121,,30,50.4345,-4.97876,390,301,
236993,4333,LIEO,9006,148,ASP,5,40.8924,9.50569,53,805,23,40.9049,9.52957,19,233,495
237807,26807,WBGB,9006,147,ASP,17,3.13595,113.018,167.8,,35,3.11173,113.023,74,347.8,
237814,26811,WBGR,9006,197,ASP,2,4.31083,113.982,25,,20,4.33331,113.992,58,205,
239323,5530,RCYU,9005,75,ASP,03R,24.011,121.613,26.2,656,21L,24.0334,121.625,48,206.2,328
237829,26866,WMKA,9005,151,ASP,4,6.18052,100.39,42.5,,22,6.19881,100.407,15,222.5,
239475,2502,EGXJ,9004,197,ASP,4,52.7265,-0.662133,41,,22,52.745,-0.635306,393,221,
245496,3437,KBZN,9003,150,ASP,12,45.7881,-111.166,136,,30,45.7704,-111.142,4458,316,
244170,3496,KDSM,9003,150,ASP,5,41.5234,-93.6771,54,,23,41.5379,-93.6506,935,234,
242483,3847,KRIC,9003,150,ASP,16,37.5166,-77.3236,147.6,,34,37.4957,-77.3069,161,327.7,
244405,3913,KSYR,9003,150,ASP,10,43.1082,-76.1262,87.3,,28,43.1093,-76.0925,400,267.3,
245993,3960,KYNG,9003,150,ASP,14,41.2729,-80.6924,135,,32,41.2554,-80.6692,1185,315,
238431,5686,RPLB,9003,148,ASP,7,14.7897,120.26,67,,25,14.7992,120.283,53,247,
232759,6359,TAPA,9003,148,ASP,7,17.1302,-61.8037,58.4,656,25,17.1432,-61.7817,17,238.4,
236098,6367,TGPY,9003,148,ASP,10,12.0043,-61.7988,90.3,,28,12.0042,-61.7736,41,270.3,
238960,6389,TLPL,9003,148,ASP,10,13.7332,-60.9653,90,,28,13.7332,-60.9399,10,270,493
236671,26495,VECA,9003,148,ASP,5,27.4542,95.1071,49.7,,23,27.4702,95.1282,,229.7,
233464,27120,YPTN,9003,150,ASP,14,-14.5122,132.369,139,,32,-14.5309,132.386,443,319,
244842,3606,KIDA,9002,150,ASP,2,43.5025,-112.085,38,,20,43.522,-112.064,4731,218,
235444,3982,LCRA,9002,200,ASP,10,34.5942,32.9735,108,,28,34.5867,33.002,76,288,
239135,6409,TTCP,9002,159,ASP,11,11.1506,-60.8447,94.1,1003,29,11.1488,-60.8197,20,274.1,
244647,3428,KBTM,9001,150,ASP,15,45.9669,-112.501,167,,33,45.9429,-112.493,5550,347,
244171,3496,KDSM,9001,150,ASP,13,41.5456,-93.6745,132,,31,41.529,-93.6502,958,312,
239853,3677,KMFD,9001,150,ASP,14,40.8331,-82.5283,136.9,,32,40.815,-82.5061,1290,316.9,
242513,3755,KORF,9001,150,ASP,5,36.8859,-76.2083,38,1000,23,36.9054,-76.1894,15,218,
236697,26550,VICG,9001,168,ASP,11,30.6785,76.7755,114.1,,29,30.6684,76.8016,,294.1,
234547,1864,CYQB,9000,150,ASP,6,46.7822,-71.4064,44.1,,24,46.8,-71.3813,217,224.1,
234767,1867,CYQG,9000,200,ASP,7,42.2733,-82.9706,62.1,902,25,42.2849,-82.9412,598,242.1,1143
234793,1990,CYYZ,9000,200,ASP,06R,43.6583,-79.6219,47,,24L,43.6753,-79.5972,547,227,
239504,2506,EGXW,9000,200,ASP,2,53.1547,-0.531481,22,,20,53.1776,-0.516331,220,202,
244093,18853,K4SD,9000,150,ASP,14,39.6834,-119.882,154,,32,39.6613,-119.867,5043,334,
244252,3393,KBAF,9000,150,ASP,2,42.1453,-72.7188,10.1,,20,42.1696,-72.7129,267,190.1,
241036,3411,KBJC,9000,100,ASP,12L,39.9153,-105.128,124.3,,30R,39.9014,-105.102,5562,304.3,
245375,3505,KEGE,9000,150,ASP,7,39.641,-106.932,81.9,,25,39.6441,-106.904,6547,261.9,1000
241503,3531,KFLL,9000,150,ASP,10L,26.0769,-80.1665,90,577,28R,26.0768,-80.1391,5,270,604
241173,3582,KHLN,9000,150,ASP,9,46.6084,-111.998,103,,27,46.603,-111.963,3845,283,
242878,3657,KLTS,9000,150,ASP,17L,34.6825,-99.2596,180,,35R,34.6578,-99.2595,1354,360,
245952,3670,KMCO,9000,150,ASP,17L,28.4437,-81.2826,179.5,,35R,28.4189,-81.2823,90,359.5,
243472,3938,KTYS,9000,150,ASP,05R,35.8001,-84.004,44.8,,23L,35.8176,-83.9826,962,224.8,400
238206,5470,OP1Y,9000,75,ASP,5,32.0699,73.779,50,,23,32.0858,73.8013,,230,
238181,5257,OPLA,9000,151,ASP,18R,31.5339,74.4028,181,,36L,31.5092,74.4024,705,1,
238210,5270,OPPS,9000,150,ASP,17,34.006,71.5135,175.9,,35,33.9814,71.5157,1211,355.9,
238197,5279,OPSK,9000,98,ASP,14,27.7315,68.7828,140.5,,32,27.7124,68.8006,192,320.5,
237317,5657,RKSW,9000,150,ASP,15L,37.2496,126.998,142.4,,33R,37.2301,127.017,67,322.4,
237316,5657,RKSW,9000,150,ASP,15R,37.2487,126.997,142,,33L,37.2292,127.016,66,322,
237204,5683,ROTM,9000,150,ASP,6,26.2669,127.745,55,,24,26.2814,127.768,246,235,
232758,6402,TNCA,9000,148,ASP,11,12.5044,-70.0275,103.6,,29,12.4984,-70.003,62,283.6,
322384,322383,TVSA,9000,148,ASP,4,,,,,22,,,52,,985
236751,3291,VA1K,9000,150,ASP,6,23.2163,68.8796,60.1,,24,23.2286,68.9029,,240.1,
236772,3316,VE62,9000,150,ASP,4,20.5405,85.8775,42.1,,22,20.5588,85.8951,,222.1,
236601,26501,VEGT,9000,150,ASP,2,26.0947,91.5806,22.8,,20,26.1175,91.5912,162,202.8,
236677,26516,VEPH,9000,150,ASP,15,23.485,87.4207,149,300,33,23.4637,87.4343,241,329,330
240186,3551,KGCN,8999,150,ASP,3,35.943,-112.157,40.6,,21,35.9617,-112.137,6609,220.6,
238862,26885,WSAT,8999,148,ASP,18,1.39964,103.71,185,,36,1.37488,103.708,50,5,
234639,1663,CYAW,8998,200,ASP,16,44.6494,-63.5057,139,,34,44.6308,-63.4829,119,319,
237903,2118,DNMM,8997,148,ASP,18L,6.59701,3.32914,180,,36R,6.57221,3.32914,86,360,
239447,2503,EGXP,8990,200,ASP,4,53.2987,-0.564353,41,,22,53.3172,-0.537308,168,221,
237158,5581,RJNA,8990,150,ASP,16,35.2664,136.917,152.5,,34,35.2445,136.931,50,332.5,
236719,3324,VI43,8990,148,ASP,5,29.3799,73.893,50.3,,23,29.3957,73.9148,,230.3,
236667,26575,VISA,8987,140,ASP,5,29.5531,74.9948,52.9,100,23,29.568,75.0174,,232.9,
234293,5969,SBSC,8986,148,ASP,5,,,,,23,,,,,
236349,4254,LGEL,8985,131,ASP,18,38.0762,23.556,180,,36,38.0517,23.5561,20,360,198
243217,3732,KNKT,8984,200,ASP,14L,34.9197,-76.9,135.5,,32R,34.9021,-76.879,26,315.5,
238225,5246,OPBG,8970,90,ASP,7,32.0519,72.9348,70,,25,32.0603,72.962,,250,
236695,26571,VIPK,8970,150,ASP,1,32.2215,75.6323,9.2,,19,32.2458,75.6369,,189.2,
